,predicate,subject,object,sub,pred,obj
13761,5832,11993,10351,10351,5832,11993
13762,9286,11993,8505,8505,9286,11993
13763,6659,11993,10726,10726,6659,11993
13764,1597,11993,6953,6953,1597,11993
13765,10277,11993,5852,5852,10277,11993
13766,9294,11993,4221,4221,9294,11993
13767,9464,11993,3067,3067,9464,11993
13768,10285,11993,5240,5240,10285,11993
13769,9446,11993,5714,5714,9446,11993
13770,9444,11993,5115,5115,9444,11993
13771,6620,11993,6723,6723,6620,11993
13772,10429,11993,4541,4541,10429,11993
13773,10455,11993,7482,7482,10455,11993
13774,9871,11993,8344,8344,9871,11993
13775,2476,11993,8406,8406,2476,11993
13776,9484,11993,11986,11986,9484,11993
13777,11284,11993,2045,2045,11284,11993
13778,9326,11993,3433,3433,9326,11993
13779,9762,11993,10471,10471,9762,11993
13780,2756,11993,7850,7850,2756,11993
13781,5819,11993,8216,8216,5819,11993
13782,9989,11993,5887,5887,9989,11993
13783,8879,11993,8124,8124,8879,11993
13784,8862,11993,7104,7104,8862,11993
13785,6418,11993,4220,4220,6418,11993
13786,8313,11993,2330,2330,8313,11993
13787,10455,11993,9081,9081,10455,11993
13788,9980,11993,7197,7197,9980,11993
13789,1504,11993,6103,6103,1504,11993
13790,10437,11993,4320,4320,10437,11993
13791,9311,11993,4509,4509,9311,11993
13792,9486,11993,10644,10644,9486,11993
13793,1538,11993,7644,7644,1538,11993
13794,9461,11993,6184,6184,9461,11993
13795,10409,11993,8036,8036,10409,11993
13796,8833,11993,10042,10042,8833,11993
13797,1521,11993,6217,6217,1521,11993
13798,1525,11993,7689,7689,1525,11993
13799,9312,11993,9727,9727,9312,11993
13800,9664,11993,6027,6027,9664,11993
13801,11245,11993,2517,2517,11245,11993
13802,2685,11993,9566,9566,2685,11993
13803,9621,11993,9024,9024,9621,11993
13804,6371,11993,1693,1693,6371,11993
13805,11260,11993,5842,5842,11260,11993
13806,1583,11993,3954,3954,1583,11993
13807,5876,11993,11929,11929,5876,11993
13808,10464,11993,11664,11664,10464,11993
13809,11035,11993,5622,5622,11035,11993
13810,10408,11993,7126,7126,10408,11993
13811,2685,11993,3802,3802,2685,11993
13812,9260,11993,2185,2185,9260,11993
13813,10412,11993,3382,3382,10412,11993
13814,8611,11993,5131,5131,8611,11993
13815,9379,11993,2192,2192,9379,11993
13816,2090,11993,7979,7979,2090,11993
13817,2714,11993,2987,2987,2714,11993
13818,9273,11993,3735,3735,9273,11993
13819,10441,11993,10394,10394,10441,11993
13820,6659,11993,2550,2550,6659,11993
13821,8880,11993,4102,4102,8880,11993
13822,8598,11993,6634,6634,8598,11993
13823,9617,11993,2868,2868,9617,11993
13824,9411,11993,11421,11421,9411,11993
13825,5562,11993,9238,9238,5562,11993
13826,9303,11993,5074,5074,9303,11993
13827,6675,11993,3748,3748,6675,11993
13828,6720,11993,5311,5311,6720,11993
13829,9433,11993,3823,3823,9433,11993
13830,9347,11993,7387,7387,9347,11993
13831,2727,11993,10640,10640,2727,11993
13832,9320,11993,5862,5862,9320,11993
13833,9828,11993,8357,8357,9828,11993
13834,10429,11993,3809,3809,10429,11993
13835,9679,11993,10706,10706,9679,11993
13836,9835,11993,4410,4410,9835,11993
13837,9387,11993,6361,6361,9387,11993
13838,9422,11993,4506,4506,9422,11993
13839,10464,11993,7379,7379,10464,11993
13840,5803,11993,8741,8741,5803,11993
13841,8598,11993,5608,5608,8598,11993
13842,2754,11993,9966,9966,2754,11993
13843,10277,11993,3133,3133,10277,11993
13844,6764,11993,9571,9571,6764,11993
13845,10460,11993,4413,4413,10460,11993
13846,9304,11993,2501,2501,9304,11993
13847,8356,11993,8285,8285,8356,11993
13848,9301,11993,4363,4363,9301,11993
13849,9581,11993,9208,9208,9581,11993
13850,8784,11993,9315,9315,8784,11993
13851,2493,11993,8076,8076,2493,11993
13852,8857,11993,8346,8346,8857,11993
13853,9332,11993,6159,6159,9332,11993
13854,9432,11993,7595,7595,9432,11993
13855,1578,11993,11240,11240,1578,11993
13856,1586,11993,5891,5891,1586,11993
13857,5560,11993,4866,4866,5560,11993
13858,9336,11993,6085,6085,9336,11993
13859,5834,11993,4370,4370,5834,11993
13860,8852,11993,8039,8039,8852,11993
13861,9342,11993,6847,6847,9342,11993
13862,9385,11993,9496,9496,9385,11993
13863,2493,11993,5748,5748,2493,11993
13864,10286,11993,4757,4757,10286,11993
13865,9363,11993,1890,1890,9363,11993
13866,8414,11993,2338,2338,8414,11993
13867,11246,11993,5515,5515,11246,11993
13868,9405,11993,2689,2689,9405,11993
13869,9458,11993,4500,4500,9458,11993
13870,11316,11993,6783,6783,11316,11993
13871,11313,11993,11806,11806,11313,11993
13872,10442,11993,4768,4768,10442,11993
13873,9320,11993,4092,4092,9320,11993
13874,2431,11993,6749,6749,2431,11993
13875,9486,11993,2892,2892,9486,11993
13876,9368,11993,5006,5006,9368,11993
13877,9267,11993,5351,5351,9267,11993
13878,9391,11993,4542,4542,9391,11993
13879,9619,11993,5767,5767,9619,11993
13880,11284,11993,2956,2956,11284,11993
13881,2716,11993,8586,8586,2716,11993
13882,1671,11993,10045,10045,1671,11993
13883,9395,11993,10700,10700,9395,11993
13884,9460,11993,9229,9229,9460,11993
13885,10284,11993,8975,8975,10284,11993
13886,11259,11993,5712,5712,11259,11993
13887,9591,11993,7941,7941,9591,11993
13888,8313,11993,9864,9864,8313,11993
13889,9988,11993,11944,11944,9988,11993
13890,2195,11993,3436,3436,2195,11993
13891,9981,11993,5804,5804,9981,11993
13892,10469,11993,11424,11424,10469,11993
13893,10260,11993,3867,3867,10260,11993
13894,9486,11993,6816,6816,9486,11993
13895,8598,11993,9293,9293,8598,11993
13896,2133,11993,3202,3202,2133,11993
13897,9761,11993,6961,6961,9761,11993
13898,5955,11993,7355,7355,5955,11993
13899,11109,11993,11680,11680,11109,11993
13900,9584,11993,4191,4191,9584,11993
13901,11041,11993,8472,8472,11041,11993
13902,9971,11993,11351,11351,9971,11993
13903,5858,11993,11871,11871,5858,11993
13904,9424,11993,4134,4134,9424,11993
13905,8833,11993,11966,11966,8833,11993
13906,10281,11993,10719,10719,10281,11993
13907,9751,11993,4225,4225,9751,11993
13908,9401,11993,2813,2813,9401,11993
13909,2047,11993,4944,4944,2047,11993
13910,9378,11993,7769,7769,9378,11993
13911,2247,11993,6040,6040,2247,11993
13912,3006,11993,6352,6352,3006,11993
13913,9528,11993,6051,6051,9528,11993
13914,9415,11993,5365,5365,9415,11993
13915,10432,11993,5150,5150,10432,11993
13916,9583,11993,10786,10786,9583,11993
13917,10410,11993,8125,8125,10410,11993
13918,9344,11993,1926,1926,9344,11993
13919,9348,11993,5035,5035,9348,11993
13920,10259,11993,6414,6414,10259,11993
13921,9582,11993,9838,9838,9582,11993
13922,2649,11993,4332,4332,2649,11993
13923,9474,11993,4975,4975,9474,11993
13924,9552,11993,6104,6104,9552,11993
13925,9460,11993,9105,9105,9460,11993
13926,8598,11993,5545,5545,8598,11993
13927,1511,11993,7440,7440,1511,11993
13928,10068,11993,4219,4219,10068,11993
13929,11064,11993,2955,2955,11064,11993
13930,9431,11993,2279,2279,9431,11993
13931,10402,11993,2846,2846,10402,11993
13932,1575,11993,3519,3519,1575,11993
13933,9273,11993,4049,4049,9273,11993
13934,9983,11993,10196,10196,9983,11993
13935,1563,11993,11537,11537,1563,11993
13936,9486,11993,6215,6215,9486,11993
13937,4715,11993,5241,5241,4715,11993
13938,1908,11993,4696,4696,1908,11993
13939,9339,11993,9799,9799,9339,11993
13940,9368,11993,2478,2478,9368,11993
13941,8611,11993,5625,5625,8611,11993
13942,2555,11993,9102,9102,2555,11993
13943,9316,11993,5199,5199,9316,11993
13944,5592,11993,3449,3449,5592,11993
13945,10436,11993,10177,10177,10436,11993
13946,2714,11993,4407,4407,2714,11993
13947,1539,11993,6294,6294,1539,11993
13948,1581,11993,4754,4754,1581,11993
13949,10294,11993,7724,7724,10294,11993
13950,1568,11993,3233,3233,1568,11993
13951,6371,11993,2985,2985,6371,11993
13952,10271,11993,4886,4886,10271,11993
13953,1514,11993,5021,5021,1514,11993
13954,1580,11993,7295,7295,1580,11993
13955,11248,11993,7290,7290,11248,11993
13956,9437,11993,2991,2991,9437,11993
13957,11077,11993,8311,8311,11077,11993
13958,9284,11993,5372,5372,9284,11993
13959,9619,11993,11898,11898,9619,11993
13960,10266,11993,8750,8750,10266,11993
13961,9269,11993,9206,9206,9269,11993
13962,8611,11993,9999,9999,8611,11993
13963,10284,11993,2577,2577,10284,11993
13964,1845,11993,3812,3812,1845,11993
13965,6639,11993,7048,7048,6639,11993
13966,11250,11993,4976,4976,11250,11993
13967,9762,11993,9267,9267,9762,11993
13968,1531,11993,7525,7525,1531,11993
13969,8834,11993,6593,6593,8834,11993
13970,5991,11993,8056,8056,5991,11993
13971,9691,11993,7773,7773,9691,11993
13972,8833,11993,8601,8601,8833,11993
13973,1572,11993,7934,7934,1572,11993
13974,9372,11993,8193,8193,9372,11993
13975,10420,11993,4639,4639,10420,11993
13976,8611,11993,11631,11631,8611,11993
13977,9448,11993,4660,4660,9448,11993
13978,2029,11993,11073,11073,2029,11993
13979,9302,11993,6067,6067,9302,11993
13980,9836,11993,3333,3333,9836,11993
13981,9680,11993,5302,5302,9680,11993
13982,1568,11993,4408,4408,1568,11993
13983,1538,11993,4701,4701,1538,11993
13984,11111,11993,3969,3969,11111,11993
13985,9339,11993,2056,2056,9339,11993
13986,8852,11993,11475,11475,8852,11993
13987,1587,11993,2007,2007,1587,11993
13988,6766,11993,10525,10525,6766,11993
13989,6639,11993,9997,9997,6639,11993
13990,9341,11993,6147,6147,9341,11993
13991,3006,11993,2234,2234,3006,11993
13992,9414,11993,11667,11667,9414,11993
13993,9352,11993,8995,8995,9352,11993
13994,9318,11993,7109,7109,9318,11993
13995,1572,11993,3478,3478,1572,11993
13996,5883,11993,11356,11356,5883,11993
13997,10460,11993,2077,2077,10460,11993
13998,8528,11993,2193,2193,8528,11993
13999,9681,11993,7788,7788,9681,11993
14000,9299,11993,8675,8675,9299,11993
14001,1595,11993,5753,5753,1595,11993
14002,11310,11993,7269,7269,11310,11993
14003,9397,11993,1743,1743,9397,11993
14004,9318,11993,5472,5472,9318,11993
14005,8611,11993,6412,6412,8611,11993
14006,9432,11993,6867,6867,9432,11993
14007,9382,11993,9750,9750,9382,11993
14008,9692,11993,3770,3770,9692,11993
14009,9553,11993,6375,6375,9553,11993
14010,8364,11993,9944,9944,8364,11993
14011,9450,11993,6092,6092,9450,11993
14012,9327,11993,7822,7822,9327,11993
14013,2493,11993,4949,4949,2493,11993
14014,9370,11993,2949,2949,9370,11993
14015,8313,11993,9930,9930,8313,11993
14016,9986,11993,5989,5989,9986,11993
14017,10407,11993,11626,11626,10407,11993
14018,8784,11993,1505,1505,8784,11993
14019,9344,11993,6037,6037,9344,11993
14020,1541,11993,6504,6504,1541,11993
14021,9762,11993,1666,1666,9762,11993
14022,9275,11993,6715,6715,9275,11993
14023,9264,11993,5314,5314,9264,11993
14024,9975,11993,9130,9130,9975,11993
14025,1584,11993,6539,6539,1584,11993
14026,11276,11993,7154,7154,11276,11993
14027,10293,11993,7033,7033,10293,11993
14028,9590,11993,7675,7675,9590,11993
14029,8784,11993,11249,11249,8784,11993
14030,1646,11993,10989,10989,1646,11993
14031,3010,11993,3911,3911,3010,11993
14032,1767,11993,5245,5245,1767,11993
14033,10257,11993,10322,10322,10257,11993
14034,1500,11993,7486,7486,1500,11993
14035,9423,11993,9150,9150,9423,11993
14036,9678,11993,7737,7737,9678,11993
14037,9445,11993,5568,5568,9445,11993
14038,11250,11993,2406,2406,11250,11993
14039,9301,11993,4287,4287,9301,11993
14040,9378,11993,8695,8695,9378,11993
14041,10444,11993,4211,4211,10444,11993
14042,1548,11993,2888,2888,1548,11993
14043,8791,11993,2216,2216,8791,11993
14044,1745,11993,3580,3580,1745,11993
14045,8855,11993,8883,8883,8855,11993
14046,8598,11993,9338,9338,8598,11993
14047,9272,11993,10867,10867,9272,11993
14048,9304,11993,1660,1660,9304,11993
14049,9282,11993,4594,4594,9282,11993
14050,9330,11993,8562,8562,9330,11993
14051,1525,11993,2891,2891,1525,11993
14052,8871,11993,1785,1785,8871,11993
14053,9832,11993,3054,3054,9832,11993
14054,9836,11993,7723,7723,9836,11993
14055,9413,11993,3476,3476,9413,11993
14056,10271,11993,5186,5186,10271,11993
14057,8791,11993,8702,8702,8791,11993
14058,10441,11993,6826,6826,10441,11993
14059,9528,11993,11559,11559,9528,11993
14060,9406,11993,4104,4104,9406,11993
14061,9486,11993,2641,2641,9486,11993
14062,1518,11993,2447,2447,1518,11993
14063,8611,11993,3396,3396,8611,11993
14064,2334,11993,8593,8593,2334,11993
14065,1595,11993,3269,3269,1595,11993
14066,1897,11993,6436,6436,1897,11993
14067,6639,11993,3145,3145,6639,11993
14068,1509,11993,4097,4097,1509,11993
14069,1547,11993,5071,5071,1547,11993
14070,1572,11993,2768,2768,1572,11993
14071,10270,11993,4536,4536,10270,11993
14072,10453,11993,6417,6417,10453,11993
14073,6086,11993,2080,2080,6086,11993
14074,8879,11993,6980,6980,8879,11993
14075,9512,11993,2448,2448,9512,11993
14076,4715,11993,5295,5295,4715,11993
14077,1547,11993,8081,8081,1547,11993
14078,2755,11993,11217,11217,2755,11993
14079,9338,11993,3381,3381,9338,11993
14080,9310,11993,5342,5342,9310,11993
14081,2716,11993,11404,11404,2716,11993
14082,1559,11993,8046,8046,1559,11993
14083,9323,11993,4921,4921,9323,11993
14084,9346,11993,7415,7415,9346,11993
14085,9318,11993,3539,3539,9318,11993
14086,1550,11993,6913,6913,1550,11993
14087,9429,11993,7049,7049,9429,11993
14088,9834,11993,9126,9126,9834,11993
14089,9372,11993,9901,9901,9372,11993
14090,9662,11993,11461,11461,9662,11993
14091,8378,11993,10636,10636,8378,11993
14092,5541,11993,3273,3273,5541,11993
14093,9768,11993,8918,8918,9768,11993
14094,8386,11993,11355,11355,8386,11993
14095,8863,11993,2962,2962,8863,11993
14096,1603,11993,5897,5897,1603,11993
14097,10290,11993,9945,9945,10290,11993
14098,5834,11993,2333,2333,5834,11993
14099,2096,11993,11860,11860,2096,11993
14100,9410,11993,4633,4633,9410,11993
14101,11258,11993,7499,7499,11258,11993
14102,1561,11993,3163,3163,1561,11993
14103,1524,11993,3353,3353,1524,11993
14104,1583,11993,7840,7840,1583,11993
14105,1529,11993,2761,2761,1529,11993
14106,9455,11993,2111,2111,9455,11993
14107,9362,11993,11807,11807,9362,11993
14108,9442,11993,7006,7006,9442,11993
14109,8857,11993,5823,5823,8857,11993
14110,11114,11993,10236,10236,11114,11993
14111,8784,11993,1554,1554,8784,11993
14112,2096,11993,10246,10246,2096,11993
14113,4715,11993,9797,9797,4715,11993
14114,9342,11993,7335,7335,9342,11993
14115,9426,11993,6313,6313,9426,11993
14116,10277,11993,3508,3508,10277,11993
14117,9665,11993,10324,10324,9665,11993
14118,11077,11993,7130,7130,11077,11993
14119,10412,11993,8522,8522,10412,11993
14120,8784,11993,9385,9385,8784,11993
14121,9495,11993,2280,2280,9495,11993
14122,11079,11993,3239,3239,11079,11993
14123,1544,11993,3576,3576,1544,11993
14124,9768,11993,11866,11866,9768,11993
14125,9355,11993,2678,2678,9355,11993
14126,11108,11993,4930,4930,11108,11993
14127,11245,11993,10472,10472,11245,11993
14128,8356,11993,1664,1664,8356,11993
14129,1752,11993,3842,3842,1752,11993
14130,9435,11993,6178,6178,9435,11993
14131,6750,11993,2782,2782,6750,11993
14132,11077,11993,7414,7414,11077,11993
14133,1546,11993,10788,10788,1546,11993
14134,9834,11993,3685,3685,9834,11993
14135,9307,11993,1579,1579,9307,11993
14136,5818,11993,11336,11336,5818,11993
14137,11284,11993,6349,6349,11284,11993
14138,2284,11993,1782,1782,2284,11993
14139,9586,11993,9879,9879,9586,11993
14140,10427,11993,3542,3542,10427,11993
14141,1553,11993,3293,3293,1553,11993
14142,9513,11993,2186,2186,9513,11993
14143,4572,11993,6756,6756,4572,11993
14144,1525,11993,11172,11172,1525,11993
14145,9461,11993,6172,6172,9461,11993
14146,10064,11993,6912,6912,10064,11993
14147,6332,11993,11839,11839,6332,11993
14148,1531,11993,11883,11883,1531,11993
14149,1515,11993,8044,8044,1515,11993
14150,9300,11993,5994,5994,9300,11993
14151,8611,11993,6318,6318,8611,11993
14152,1585,11993,5599,5599,1585,11993
14153,9369,11993,11395,11395,9369,11993
14154,8325,11993,1622,1622,8325,11993
14155,1537,11993,6540,6540,1537,11993
14156,1543,11993,6495,6495,1543,11993
14157,5883,11993,2793,2793,5883,11993
14158,9286,11993,3470,3470,9286,11993
14159,9619,11993,5154,5154,9619,11993
14160,3006,11993,4849,4849,3006,11993
14161,10433,11993,7334,7334,10433,11993
14162,10434,11993,8623,8623,10434,11993
14163,10448,11993,10841,10841,10448,11993
14164,9333,11993,11098,11098,9333,11993
14165,1912,11993,11754,11754,1912,11993
14166,6620,11993,4450,4450,6620,11993
14167,11107,11993,5379,5379,11107,11993
14168,9309,11993,11940,11940,9309,11993
14169,9527,11993,3919,3919,9527,11993
14170,10281,11993,4192,4192,10281,11993
14171,11250,11993,1648,1648,11250,11993
14172,9742,11993,8656,8656,9742,11993
14173,9406,11993,5151,5151,9406,11993
14174,10448,11993,6041,6041,10448,11993
14175,10406,11993,2278,2278,10406,11993
14176,9299,11993,4026,4026,9299,11993
14177,9415,11993,10619,10619,9415,11993
14178,9344,11993,1786,1786,9344,11993
14179,9356,11993,10487,10487,9356,11993
14180,11260,11993,4733,4733,11260,11993
14181,8784,11993,1580,1580,8784,11993
14182,10462,11993,4782,4782,10462,11993
14183,9306,11993,4694,4694,9306,11993
14184,11080,11993,2883,2883,11080,11993
14185,9439,11993,8966,8966,9439,11993
14186,9301,11993,5001,5001,9301,11993
14187,8866,11993,4595,4595,8866,11993
14188,9390,11993,7596,7596,9390,11993
14189,8751,11993,3720,3720,8751,11993
14190,10423,11993,11904,11904,10423,11993
14191,11109,11993,3936,3936,11109,11993
14192,9988,11993,10955,10955,9988,11993
14193,8598,11993,9440,9440,8598,11993
14194,8678,11993,3792,3792,8678,11993
14195,11260,11993,1842,1842,11260,11993
14196,9761,11993,10331,10331,9761,11993
14197,9975,11993,3420,3420,9975,11993
14198,9328,11993,7572,7572,9328,11993
14199,11285,11993,7484,7484,11285,11993
14200,10269,11993,6950,6950,10269,11993
14201,1542,11993,6745,6745,1542,11993
14202,1546,11993,9539,9539,1546,11993
14203,2364,11993,4919,4919,2364,11993
14204,8751,11993,3961,3961,8751,11993
14205,9414,11993,3086,3086,9414,11993
14206,4715,11993,6902,6902,4715,11993
14207,1642,11993,4389,4389,1642,11993
14208,10278,11993,4004,4004,10278,11993
14209,10400,11993,3745,3745,10400,11993
14210,9972,11993,1869,1869,9972,11993
14211,1584,11993,2199,2199,1584,11993
14212,1646,11993,8240,8240,1646,11993
14213,1493,11993,10502,10502,1493,11993
14214,2755,11993,1889,1889,2755,11993
14215,8784,11993,10273,10273,8784,11993
14216,1509,11993,3205,3205,1509,11993
14217,10280,11993,1863,1863,10280,11993
14218,1519,11993,2656,2656,1519,11993
14219,8603,11993,5152,5152,8603,11993
14220,9415,11993,10077,10077,9415,11993
14221,5612,11993,5080,5080,5612,11993
14222,1584,11993,6866,6866,1584,11993
14223,10287,11993,11913,11913,10287,11993
14224,9834,11993,11325,11325,9834,11993
14225,10280,11993,8735,8735,10280,11993
14226,5806,11993,9080,9080,5806,11993
14227,9321,11993,5026,5026,9321,11993
14228,5834,11993,10197,10197,5834,11993
14229,9580,11993,8921,8921,9580,11993
14230,11261,11993,11771,11771,11261,11993
14231,11262,11993,9626,9626,11262,11993
14232,2729,11993,5192,5192,2729,11993
14233,6719,11993,8732,8732,6719,11993
14234,9450,11993,8807,8807,9450,11993
14235,9831,11993,4554,4554,9831,11993
14236,6484,11993,2639,2639,6484,11993
14237,2029,11993,7928,7928,2029,11993
14238,6418,11993,9483,9483,6418,11993
14239,1833,11993,6792,6792,1833,11993
14240,1532,11993,3998,3998,1532,11993
14241,2220,11993,9525,9525,2220,11993
14242,5608,11993,7340,7340,5608,11993
14243,10461,11993,2676,2676,10461,11993
14244,10064,11993,4089,4089,10064,11993
14245,2493,11993,7986,7986,2493,11993
14246,6086,11993,7178,7178,6086,11993
14247,9430,11993,3781,3781,9430,11993
14248,4715,11993,8048,8048,4715,11993
14249,9289,11993,4161,4161,9289,11993
14250,1562,11993,10728,10728,1562,11993
14251,8321,11993,8501,8501,8321,11993
14252,9395,11993,5888,5888,9395,11993
14253,1499,11993,8196,8196,1499,11993
14254,10288,11993,6081,6081,10288,11993
14255,9268,11993,1933,1933,9268,11993
14256,5991,11993,8431,8431,5991,11993
14257,10284,11993,6702,6702,10284,11993
